"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races"
"0500000US48423","Smith County, Texas","230221","*****","176394","2404","39113","2090","1010","474","4321","236","227","289","3640","2000","5516","2121","661","503","4855","2023"
"0500000US48439","Tarrant County, Texas","2084931","*****","1364270","14842","346559","5684","15792","4379","116257","3432","3301","1268","166276","13519","72476","7876","11007","2741","61469","7031"
"0500000US48441","Taylor County, Texas","137640","*****","103087","2482","11063","1016","610","260","3726","906","27","49","15178","2610","3949","1146","844","505","3105","1105"
"0500000US48451","Tom Green County, Texas","118189","*****","105457","1751","4564","748","534","410","1917","340","7","12","3623","1636","2087","849","102","128","1985","861"
"0500000US48453","Travis County, Texas","1248743","*****","890260","11220","104157","3957","11372","3813","87182","2857","422","234","109479","10728","45871","4314","6100","2118","39771","4143"
"0500000US48469","Victoria County, Texas","92035","*****","80205","2227","5534","611","167","178","1285","159","24","43","1694","1147","3126","1900","277","247","2849","1804"
"0500000US48479","Webb County, Texas","275910","*****","265995","2103","1606","801","116","146","1591","268","0","228","5124","1653","1478","787","600","391","878","714"
"0500000US48485","Wichita County, Texas","132064","*****","103422","2357","14383","775","1287","667","3261","597","0","228","5592","2125","4119","1190","566","499","3553","1088"
"0500000US48491","Williamson County, Texas","566719","*****","448811","3830","37637","3556","1030","622","39003","2219","642","359","13828","3064","25768","3942","3284","1853","22484","3491"
"0500000US48497","Wise County, Texas","68305","*****","62215","1469","1686","584","325","286","31","72","65","122","2743","1337","1240","471","193","303","1047","383"
"0500000US49005","Cache County, Utah","127068","*****","115743","1761","991","425","552","401","2872","849","541","168","3388","1662","2981","1057","267","331","2714","1053"
"0500000US49011","Davis County, Utah","351713","*****","321081","1942","5418","706","1583","875","6322","981","2413","825","3420","1545","11476","2034","2185","1083","9291","1741"
"0500000US49035","Salt Lake County, Utah","1152633","*****","888588","8273","23220","2638","9747","3106","48833","2507","17161","1441","121533","8908","43551","4954","9539","3421","34012","3713"
"0500000US49045","Tooele County, Utah","69907","*****","61202","1358","145","210","924","998","852","627","0","193","4039","1925","2745","1748","1431","1564","1314","887"
"0500000US49049","Utah County, Utah","622213","*****","566165","3733","3569","1073","2898","1311","9186","1260","6221","1233","13557","3522","20617","2916","1630","782","18987","2743"
"0500000US49053","Washington County, Utah","171700","*****","157786","2618","1160","478","2589","394","1926","705","921","699","4369","2493","2949","1226","471","427","2478","1165"
"0500000US49057","Weber County, Utah","256359","*****","229351","2991","2960","645","1509","661","2481","598","1083","436","9073","2600","9902","1561","1121","718","8781","1392"
"0500000US50007","Chittenden County, Vermont","164572","*****","147841","599","3539","908","232","301","8030","1025","0","157","888","593","4042","1403","69","104","3973","1382"
"0500000US51003","Albemarle County, Virginia","108718","*****","89521","193","10359","975","515","792","5990","470","0","206","120","134","2213","823","0","206","2213","823"
"0500000US51013","Arlington County, Virginia","237521","*****","165900","3392","21345","1169","1341","788","23125","1759","717","632","13270","3475","11823","1955","1450","766","10373","1879"
"0500000US51041","Chesterfield County, Virginia","348556","*****","233945","2691","82884","2228","1369","530","11713","1013","0","206","7842","2483","10803","2581","1044","659","9759","2511"
"0500000US51059","Fairfax County, Virginia","1150795","*****","703152","8125","111976","3398","2220","1759","221662","4978","1169","354","49575","7749","61041","6512","5211","2172","55830","6166"
"0500000US51061","Fauquier County, Virginia","70675","*****","60157","1253","4621","694","380","219","1236","327","53","99","599","500","3629","1511","141","256","3488","1567"
"0500000US51069","Frederick County, Virginia","88355","*****","79864","825","4033","1176","0","206","1653","528","165","321","678","635","1962","1322","313","426","1649","1262"
"0500000US51085","Hanover County, Virginia","107239","*****","92553","412","9340","685","388","270","2344","261","199","200","442","351","1973","824","37","63","1936","848"
"0500000US51087","Henrico County, Virginia","329261","*****","184523","2311","94961","3165","701","628","28428","1144","0","206","6703","2051","13945","3257","747","543","13198","3246"
"0500000US51095","James City County, Virginia","76397","*****","60918","699","11236","1088","0","206","1669","411","63","113","334","394","2177","1054","125","209","2052","1053"
"0500000US51107","Loudoun County, Virginia","406850","*****","257087","3741","28674","2220","1118","312","77374","2510","301","80","17686","3465","24610","5323","4171","3362","20439","3546"
"0500000US51121","Montgomery County, Virginia","98985","*****","84925","493","4448","597","365","429","7318","593","70","110","723","470","1136","682","118","116","1018","677"
"0500000US51153","Prince William County, Virginia","468011","*****","273188","5170","97459","2718","1695","444","38547","2585","178","174","27440","4983","29504","4547","3962","1762","25542","4384"
"0500000US51161","Roanoke County, Virginia","94073","*****","81789","1111","4465","747","62","78","2307","1136","116","220","0","206","5334","1696","1886","1703","3448","961"
"0500000US51165","Rockingham County, Virginia","81244","*****","77185","497","2100","424","0","206","413","230","0","206","486","503","1060","478","0","206","1060","478"
"0500000US51177","Spotsylvania County, Virginia","134238","*****","96410","2237","23160","1127","279","274","3113","863","67","112","4582","2610","6627","2013","1589","1413","5038","1356"
"0500000US51179","Stafford County, Virginia","149960","*****","97976","2252","26907","1961","245","136","5958","887","0","206","10807","2812","8067","2110","627","418","7440","2027"
"0500000US51199","York County, Virginia","67846","*****","50229","1120","9384","1010","74","96","3184","1153","0","206","748","715","4227","1724","523","748","3704","1476"
"0500000US51510","Alexandria city, Virginia","160530","*****","100922","2904","36569","2477","0","206","9090","1034","82","147","5175","2160","8692","2255","1095","1161","7597","2158"
"0500000US51550","Chesapeake city, Virginia","242634","*****","146670","1948","72849","2016","212","286","9053","965","128","162","4698","1730","9024","2028","313","338","8711","2016"
"0500000US51650","Hampton city, Virginia","134313","*****","55091","1509","67768","1653","317","242","2668","778","237","255","1958","1442","6274","2043","577","636","5697","1881"
"0500000US51680","Lynchburg city, Virginia","82126","*****","52897","954","23311","757","277","230","1889","382","0","206","1512","923","2240","921","201","274","2039","876"
"0500000US51700","Newport News city, Virginia","178626","*****","85037","1674","75446","1813","126","150","6400","594","381","402","3846","1736","7390","2074","877","898","6513","1820"
"0500000US51710","Norfolk city, Virginia","244076","*****","113964","1774","98688","2512","614","442","9250","619","211","205","8344","1879","13005","2859","1562","1060","11443","2502"
"0500000US51740","Portsmouth city, Virginia","94632","*****","37625","963","47317","2100","1554","1275","1429","365","0","206","2036","935","4671","1762","0","206","4671","1762"
"0500000US51760","Richmond city, Virginia","228783","*****","108092","1133","106543","1780","236","236","5502","506","0","206","1806","973","6604","1915","501","315","6103","1760"
"0500000US51770","Roanoke city, Virginia","99920","*****","61938","1286","29378","1878","162","211","3048","974","0","206","906","843","4488","2134","423","528","4065","1982"
"0500000US51800","Suffolk city, Virginia","91185","*****","46485","894","37311","1456","174","137","1952","508","0","206","1196","675","4067","1696","839","629","3228","1539"
"0500000US51810","Virginia Beach city, Virginia","450189","*****","296395","3503","86768","3043","1861","594","32129","1544","143","196","10599","2819","22294","4132","1072","578","21222","4041"
"0500000US53005","Benton County, Washington","201877","*****","166821","4283","3534","1009","848","480","5970","1347","199","267","17076","4246","7429","1669","654","416","6775","1697"
"0500000US53007","Chelan County, Washington","77036","*****","57505","2625","228","311","462","372","1100","118","142","214","14189","3003","3410","1306","1117","922","2293","797"
"0500000US53009","Clallam County, Washington","76737","*****","67645","516","965","410","3491","614","1516","385","6","12","189","212","2925","945","146","257","2779","871"
"0500000US53011","Clark County, Washington","481857","*****","406807","3804","7651","1393","3933","1383","20836","1410","4700","848","11454","3506","26476","2507","2067","907","24409","2393"
"0500000US53015","Cowlitz County, Washington","108987","*****","95325","1814","714","521","3164","1884","1376","497","278","484","2429","1572","5701","1203","672","581","5029","1153"
"0500000US53021","Franklin County, Washington","94347","*****","65677","5013","2772","2279","1747","1900","3043","994","74","137","14170","4298","6864","2863","2099","1344","4765","2545"
"0500000US53025","Grant County, Washington","97331","*****","67489","4066","1036","445","1189","661","1161","220","41","81","23295","4137","3120","1345","1321","942","1799","977"
"0500000US53027","Grays Harbor County, Washington","73901","*****","65300","669","1120","192","2922","882","597","395","154","129","446","532","3362","951","120","155","3242","944"
"0500000US53029","Island County, Washington","84460","*****","71787","712","1717","657","379","409","3551","1349","254","314","1283","756","5489","1601","863","780","4626","1602"
"0500000US53033","King County, Washington","2233163","*****","1408383","9193","150183","4955","14104","1986","399090","6255","17348","1550","98452","9890","145603","10182","13992","3028","131611","9079"
"0500000US53035","Kitsap County, Washington","269805","*****","215234","1851","6585","1033","2314","662","13575","1298","2739","414","7083","1835","22275","2364","1608","803","20667","2271"
"0500000US53041","Lewis County, Washington","79604","*****","70849","1248","267","186","355","263","435","501","186","265","1743","1128","5769","1168","770","871","4999","920"
"0500000US53045","Mason County, Washington","65507","*****","52999","572","815","591","1130","522","878","528","384","204","4863","1130","4438","1405","1221","1003","3217","862"
"0500000US53053","Pierce County, Washington","891299","*****","652387","4878","59853","4032","11197","1804","59986","2715","13730","1397","20405","3870","73741","6882","4729","1423","69012","6436"
"0500000US53057","Skagit County, Washington","128206","*****","102150","2484","972","361","3225","1717","3195","320","115","118","14598","2990","3951","943","551","290","3400","941"
"0500000US53061","Snohomish County, Washington","814901","*****","609055","5237","26594","2424","6849","1829","94095","2725","4557","1026","23095","4460","50656","5419","7001","2682","43655","4913"
"0500000US53063","Spokane County, Washington","514631","*****","447999","2521","8884","1700","7317","1767","11786","1477","3143","423","10502","2969","25000","3564","2390","1102","22610","3249"
"0500000US53067","Thurston County, Washington","286419","*****","230886","2319","8869","1400","3392","919","17362","1758","2640","487","5630","2074","17640","2383","738","569","16902","2235"
"0500000US53073","Whatcom County, Washington","225685","*****","188397","2801","2215","869","6013","1040","10285","1373","324","227","7995","2801","10456","2122","743","548","9713","2128"
"0500000US53077","Yakima County, Washington","251446","*****","189035","5486","3286","903","10696","1893","2601","665","241","125","36258","4696","9329","1778","2508","1137","6821","1483"
"0500000US54003","Berkeley County, West Virginia","117123","*****","101836","1602","8757","1691","0","201","771","429","0","201","1590","1647","4169","1604","74","192","4095","1608"
"0500000US54011","Cabell County, West Virginia","93224","*****","84076","585","4272","887","330","334","974","581","24","40","735","518","2813","1001","434","285","2379","976"
"0500000US54039","Kanawha County, West Virginia","180454","*****","159612","409","13481","1160","663","393","2130","361","0","201","363","401","4205","1243","70","152","4135","1190"
"0500000US54061","Monongalia County, West Virginia","106420","*****","94993","472","3870","705","188","190","3553","632","0","201","324","249","3492","975","104","131","3388","992"
"0500000US55009","Brown County, Wisconsin","263378","*****","227653","2444","7080","1270","5931","1036","8374","1032","259","249","4956","2057","9125","2317","744","553","8381","2209"
"0500000US55025","Dane County, Wisconsin","542364","*****","455648","2228","28565","2220","2407","350","31998","2076","169","131","4375","1334","19202","3192","2165","1076","17037","3167"
"0500000US55027","Dodge County, Wisconsin","87847","*****","81092","986","2812","281","292","199","789","265","39","70","1754","1022","1069","463","111","147","958","427"
"0500000US55035","Eau Claire County, Wisconsin","104534","*****","95986","507","661","373","58","116","5320","688","0","151","119","206","2390","889","308","365","2082","800"
"0500000US55039","Fond du Lac County, Wisconsin","103066","*****","97095","331","2801","991","442","313","298","254","0","151","177","279","2253","980","0","151","2253","980"
"0500000US55055","Jefferson County, Wisconsin","85129","*****","79602","1094","807","318","37","78","763","355","0","151","1931","1085","1989","943","705","771","1284","506"
"0500000US55059","Kenosha County, Wisconsin","169290","*****","144923","1733","11929","1732","414","258","3174","487","83","140","2948","1601","5819","1939","648","461","5171","1850"
"0500000US55063","La Crosse County, Wisconsin","118230","*****","107165","441","2283","389","457","321","5264","807","0","151","1045","464","2016","988","0","151","2016","988"
"0500000US55071","Manitowoc County, Wisconsin","79074","*****","74237","369","996","193","430","265","2187","425","0","151","106","141","1118","668","143","237","975","589"
"0500000US55073","Marathon County, Wisconsin","135428","*****","121953","1031","841","391","183","142","8053","758","115","213","1110","1141","3173","963","271","235","2902","934"
"0500000US55079","Milwaukee County, Wisconsin","948201","*****","550740","5718","248555","3917","4695","1127","41949","2111","290","115","65494","6182","36478","4334","5264","1368","31214","4343"
"0500000US55087","Outagamie County, Wisconsin","187365","*****","168165","1459","3565","532","3220","398","5624","856","0","151","2956","1477","3835","1075","693","564","3142","1021"
"0500000US55089","Ozaukee County, Wisconsin","89147","*****","82676","540","1100","312","221","239","1857","869","84","132","1013","501","2196","911","242","239","1954","887"
"0500000US55097","Portage County, Wisconsin","70942","*****","65360","924","377","212","209","118","2338","163","41","78","1582","924","1035","290","0","151","1035","290"
"0500000US55101","Racine County, Wisconsin","196584","*****","161492","1810","23401","1086","541","357","2756","296","131","153","3525","1351","4738","1464","811","659","3927","1268"
"0500000US55105","Rock County, Wisconsin","163129","*****","140071","1546","6476","1307","637","245","2059","590","25","45","7946","1434","5915","1550","263","250","5652","1500"
"0500000US55109","St. Croix County, Wisconsin","89694","*****","85019","454","274","289","209","191","937","524","0","151","876","514","2379","638","146","123","2233","631"
"0500000US55117","Sheboygan County, Wisconsin","115456","*****","102997","788","2533","351","655","375","6745","332","0","151","795","439","1731","874","10","18","1721","875"
"0500000US55127","Walworth County, Wisconsin","103718","*****","96669","1414","606","261","165","218","1041","446","0","151","2247","1241","2990","1332","40","44","2950","1343"
"0500000US55131","Washington County, Wisconsin","135693","*****","127836","747","1803","421","379","262","1890","361","81","95","1331","632","2373","942","850","612","1523","644"
"0500000US55133","Waukesha County, Wisconsin","403072","*****","370951","1539","6914","899","889","459","15919","737","103","136","1994","1000","6302","1267","402","327","5900","1224"
"0500000US55139","Winnebago County, Wisconsin","171020","*****","156662","915","3742","639","966","340","4991","821","0","151","813","622","3846","1349","209","221","3637","1285"
"0500000US55141","Wood County, Wisconsin","73055","*****","68932","574","778","689","573","454","535","478","10","22","422","458","1805","859","9","23","1796","861"
"0500000US56021","Laramie County, Wyoming","98976","*****","90038","1027","2005","779","686","424","1611","404","60","136","1178","775","3398","688","176","180","3222","678"
"0500000US56025","Natrona County, Wyoming","79115","*****","74527","532","64","74","1363","184","131","171","742","808","364","326","1924","984","148","211","1776","955"
"0500000US72021","Bayamón Municipio, Puerto Rico","170480","*****","120654","4897","17451","2772","50","78","155","151","0","228","9707","2785","22463","3553","735","436","21728","3526"
"0500000US72025","Caguas Municipio, Puerto Rico","124434","*****","97837","3714","10801","2643","196","241","234","275","0","228","13627","3147","1739","939","488","486","1251","881"
"0500000US72031","Carolina Municipio, Puerto Rico","147661","*****","81379","5009","20714","3551","0","228","505","441","0","228","42154","4669","2909","1547","1061","852","1848","1273"
"0500000US72061","Guaynabo Municipio, Puerto Rico","83787","*****","62126","3826","7391","2382","78","93","121","212","0","228","7650","2683","6421","2581","578","604","5843","2471"
"0500000US72097","Mayagüez Municipio, Puerto Rico","71986","*****","14623","2233","2036","754","0","228","0","228","0","228","53718","2646","1609","1241","265","271","1344","1200"
"0500000US72113","Ponce Municipio, Puerto Rico","133191","*****","110385","3259","9456","2235","407","476","90","142","0","228","10470","2122","2383","1073","299","183","2084","1054"
"0500000US72127","San Juan Municipio, Puerto Rico","320967","*****","204658","7561","43673","4767","1089","535","1040","840","183","187","53823","6158","16501","3694","1779","750","14722","3617"
"0500000US29187","St. Francois County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US21029","Bullitt County, Kentucky","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US72137","Toa Baja Municipio, Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US42013","Blair County, Pennsylvania","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US37171","Surry County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13127","Glynn County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US18109","Morgan County, Indiana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US42005","Armstrong County, Pennsylvania","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US51019","Bedford County, Virginia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13313","Whitfield County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US42025","Carbon County, Pennsylvania","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US39157","Tuscarawas County, Ohio","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US28075","Lauderdale County, Mississippi","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US28067","Jones County, Mississippi","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36113","Warren County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13223","Paulding County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US37109","Lincoln County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US54033","Harrison County, West Virginia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US51015","Augusta County, Virginia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45031","Darlington County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US37161","Rutherford County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US18059","Hancock County, Indiana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US39145","Scioto County, Ohio","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US47059","Greene County, Tennessee","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US48471","Walker County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US54107","Wood County, West Virginia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US48203","Harrison County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US72135","Toa Alta Municipio, Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US22097","St. Landry Parish, Louisiana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13295","Walker County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US29071","Franklin County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US18177","Wayne County, Indiana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US54081","Raleigh County, West Virginia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US39007","Ashtabula County, Ohio","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US39029","Columbiana County, Ohio","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US72013","Arecibo Municipio, Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
