GEO_ID,NAME,B02001_001E,B02001_001M,B02001_002E,B02001_002M,B02001_003E,B02001_003M,B02001_004E,B02001_004M,B02001_005E,B02001_005M,B02001_006E,B02001_006M,B02001_007E,B02001_007M,B02001_008E,B02001_008M,B02001_009E,B02001_009M,B02001_010E,B02001_010M
id,Geographic Area Name,Estimate!!Total:,Margin of Error!!Total:,Estimate!!Total:!!White alone,Margin of Error!!Total:!!White alone,Estimate!!Total:!!Black or African American alone,Margin of Error!!Total:!!Black or African American alone,Estimate!!Total:!!American Indian and Alaska Native alone,Margin of Error!!Total:!!American Indian and Alaska Native alone,Estimate!!Total:!!Asian alone,Margin of Error!!Total:!!Asian alone,Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone,Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone,Estimate!!Total:!!Some other race alone,Margin of Error!!Total:!!Some other race alone,Estimate!!Total:!!Two or more races:,Margin of Error!!Total:!!Two or more races:,Estimate!!Total:!!Two or more races:!!Two races including Some other race,Margin of Error!!Total:!!Two or more races:!!Two races including Some other race,"Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races"
0500000US01003,"Baldwin County, Alabama",223234,*****,190912,2259,18338,1834,2428,1195,2160,733,0,206,4685,2280,4711,2205,0,206,4711,2205
0500000US01015,"Calhoun County, Alabama",113605,*****,82323,1330,25226,1306,201,243,225,211,85,130,3186,1802,2359,1184,0,206,2359,1184
0500000US01043,"Cullman County, Alabama",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US01049,"DeKalb County, Alabama",71513,*****,59305,1375,688,434,792,740,17,29,339,405,8327,1548,2045,913,8,18,2037,915
0500000US01051,"Elmore County, Alabama",81209,*****,61634,311,17768,410,204,210,884,206,0,206,216,259,503,381,64,114,439,365
0500000US01055,"Etowah County, Alabama",102268,*****,79988,698,16040,637,290,408,796,281,12,21,3207,777,1935,773,142,246,1793,702
0500000US01069,"Houston County, Alabama",105882,*****,71582,1487,29736,445,93,66,946,193,120,141,1502,1465,1903,471,146,129,1757,470
0500000US01073,"Jefferson County, Alabama",658573,*****,341788,2877,285001,1579,1846,1022,11523,818,0,206,9081,2812,9334,2045,353,259,8981,2045
0500000US01077,"Lauderdale County, Alabama",92729,*****,79178,1232,10533,739,224,310,117,187,0,206,620,382,2057,1110,1279,1069,778,615
0500000US01081,"Lee County, Alabama",164542,*****,116738,686,37396,1278,586,623,7191,895,0,206,197,229,2434,1373,0,206,2434,1373
0500000US01083,"Limestone County, Alabama",98915,*****,77744,1185,13999,914,435,351,1695,456,80,145,2831,1125,2131,757,104,129,2027,757
0500000US01089,"Madison County, Alabama",372909,*****,250321,2232,92197,1869,2331,948,10309,798,132,138,7659,2407,9960,1806,513,450,9447,1704
0500000US01095,"Marshall County, Alabama",96774,*****,90252,869,3820,535,71,100,593,128,0,206,1222,856,816,527,27,41,789,532
0500000US01097,"Mobile County, Alabama",413210,*****,240449,2426,150159,2160,2915,906,7779,1347,61,99,3449,2236,8398,2517,496,421,7902,2423
0500000US01101,"Montgomery County, Alabama",226486,*****,78586,1402,132115,1614,816,422,7273,587,0,206,3458,1498,4238,1598,444,503,3794,1496
0500000US01103,"Morgan County, Alabama",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US01115,"St. Clair County, Alabama",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US01117,"Shelby County, Alabama",217702,*****,173941,1877,27252,1544,1555,999,4070,821,0,206,4958,2279,5926,1896,504,517,5422,1773
0500000US01121,"Talladega County, Alabama",79978,*****,50787,539,26486,1207,385,671,413,236,133,163,164,170,1610,819,81,134,1529,830
0500000US01125,"Tuscaloosa County, Alabama",209355,*****,134432,1056,68660,486,87,127,3491,364,125,218,1053,1054,1507,619,205,252,1302,496
0500000US01127,"Walker County, Alabama",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US02020,"Anchorage Municipality, Alaska",288000,*****,180389,2683,15207,1761,25556,2517,25976,2250,8041,511,6490,2340,26341,4051,860,546,25481,3894
0500000US02090,"Fairbanks North Star Borough, Alaska",96849,*****,73145,1209,3962,945,8955,1615,3173,935,117,248,1241,997,6256,1885,490,529,5766,1942
0500000US02170,"Matanuska-Susitna Borough, Alaska",108317,*****,88690,624,1699,208,8489,1189,1681,592,326,286,416,295,7016,1271,229,209,6787,1251
0500000US04001,"Apache County, Arizona",71887,*****,15109,899,721,434,53480,1032,160,168,15,27,1127,595,1275,743,637,509,638,514
0500000US04003,"Cochise County, Arizona",125922,*****,108177,1768,6163,1237,1006,911,2795,674,129,218,2141,1071,5511,1259,448,334,5063,1164
0500000US04005,"Coconino County, Arizona",143476,*****,91649,1736,1364,461,37187,1082,2730,481,419,440,3897,1334,6230,1766,253,305,5977,1750
0500000US04013,"Maricopa County, Arizona",4485414,*****,3547155,17870,266128,7213,93358,6179,192301,5275,10045,1308,213953,16250,162474,9681,31995,5459,130479,8908
0500000US04015,"Mohave County, Arizona",212181,*****,188756,3072,1496,845,4358,1173,1923,474,138,225,7608,3077,7902,1920,1169,605,6733,1827
0500000US04017,"Navajo County, Arizona",110924,*****,51262,1568,1309,842,50892,1655,193,198,136,184,3817,1327,3315,1393,306,276,3009,1377
0500000US04019,"Pima County, Arizona",1047279,*****,795391,11179,38343,2151,40603,4240,29276,2215,1733,428,82611,9617,59322,7172,12368,3878,46954,6289
0500000US04021,"Pinal County, Arizona",462789,*****,366928,6039,21264,1837,25035,1939,6642,1307,1197,456,21525,5127,20198,4143,2813,1208,17385,3801
0500000US04025,"Yavapai County, Arizona",235099,*****,209030,3881,2020,477,4526,755,2543,688,51,82,12111,3742,4818,1484,931,793,3887,1118
0500000US04027,"Yuma County, Arizona",213787,*****,189117,2986,3244,1003,2900,738,2388,573,242,185,9376,2530,6520,1601,840,505,5680,1431
0500000US05007,"Benton County, Arkansas",279141,*****,243511,1835,4371,1136,4314,879,10818,1395,1907,82,5019,1530,9201,2087,1220,617,7981,1898
0500000US05031,"Craighead County, Arkansas",110332,*****,86310,1443,18031,1260,188,252,1527,140,0,206,507,592,3769,1864,937,1180,2832,1492
0500000US05045,"Faulkner County, Arkansas",126007,*****,104065,1089,15337,1417,194,315,1401,628,0,206,1766,1061,3244,1483,28,59,3216,1491
0500000US05051,"Garland County, Arkansas",99386,*****,86188,549,8275,895,849,487,951,299,0,206,633,453,2490,1084,69,128,2421,1088
0500000US05069,"Jefferson County, Arkansas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US05085,"Lonoke County, Arkansas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US05119,"Pulaski County, Arkansas",391911,*****,216942,2968,147026,2417,1365,632,8522,916,289,310,7095,2944,10672,3035,374,384,10298,2971
0500000US05125,"Saline County, Arkansas",122437,*****,107328,946,9375,1694,246,269,1747,332,0,206,632,514,3109,1614,34,65,3075,1619
0500000US05131,"Sebastian County, Arkansas",127827,*****,92977,2105,8891,502,1031,565,5647,723,0,206,11058,2524,8223,1988,1508,1354,6715,1559
0500000US05143,"Washington County, Arkansas",239187,*****,188340,4827,9389,1079,2251,600,6116,884,6769,206,18738,4908,7584,1840,1387,960,6197,1648
0500000US05145,"White County, Arkansas",78753,*****,71325,967,4524,469,768,130,0,206,0,206,1196,950,940,497,0,206,940,497
0500000US06001,"Alameda County, California",1671329,*****,649209,10221,178246,3412,12648,2525,520313,5941,13503,885,191329,10925,106081,8046,20104,3010,85977,7120
0500000US06007,"Butte County, California",219186,*****,175765,3185,3984,1109,2333,1140,10365,1523,798,498,12272,3364,13669,2499,1491,1060,12178,2276
0500000US06013,"Contra Costa County, California",1153526,*****,600481,9082,101590,3387,5863,1860,205366,4366,4625,1525,162355,10235,73246,6710,17040,3747,56206,5727
0500000US06017,"El Dorado County, California",192843,*****,167011,2344,1644,463,2540,1123,10114,885,125,153,4845,2274,6564,1397,1078,687,5486,1264
0500000US06019,"Fresno County, California",999101,*****,638792,12728,47391,2890,13588,3115,104859,3713,1953,304,152697,12404,39821,3741,9428,2483,30393,3880
0500000US06023,"Humboldt County, California",135558,*****,106738,1981,2059,644,7073,1584,3525,764,539,721,4906,1822,10718,2476,1372,1227,9346,2254
0500000US06025,"Imperial County, California",181215,*****,125807,6014,3979,877,3791,1540,2589,378,0,216,41162,5837,3887,1590,2128,1212,1759,849
0500000US06029,"Kern County, California",900202,*****,645240,12102,46432,3427,8906,2818,42066,2848,907,467,122148,12288,34503,6000,9236,3366,25267,5175
0500000US06031,"Kings County, California",152940,*****,115128,3706,8635,988,2804,1341,5104,885,460,661,13840,3202,6969,2008,303,212,6666,2027
0500000US06033,"Lake County, California",64386,*****,50669,2577,1247,454,2540,1251,499,425,27,50,6062,2539,3342,1748,336,379,3006,1748
0500000US06037,"Los Angeles County, California",10039107,*****,5234081,34078,811176,9999,81491,9004,1474713,9381,26307,2362,1997842,37344,413497,15421,119327,8373,294170,12386
0500000US06039,"Madera County, California",157327,*****,107073,6008,4138,1439,1810,661,3838,586,1131,1296,35503,6007,3834,1240,751,298,3083,1166
0500000US06041,"Marin County, California",258826,*****,204109,3833,7058,1175,1534,1450,16663,1503,273,279,18564,3812,10625,2130,714,497,9911,1966
0500000US06045,"Mendocino County, California",86749,*****,73467,2048,823,693,4610,1238,1954,270,135,166,2696,1651,3064,954,189,178,2875,970
0500000US06047,"Merced County, California",277680,*****,141038,8057,9337,907,2821,1107,20581,1225,34,58,95138,8140,8731,2167,3429,1495,5302,1648
0500000US06053,"Monterey County, California",434061,*****,196483,7837,12231,1095,2057,800,26860,1993,1288,897,178002,7908,17140,2512,3416,1460,13724,2154
0500000US06055,"Napa County, California",137744,*****,101380,3541,3314,510,815,589,11552,906,271,279,14604,3606,5808,1431,1284,711,4524,1181
0500000US06057,"Nevada County, California",99755,*****,92832,1195,310,280,487,491,1243,712,342,479,314,319,4227,1149,0,216,4227,1149
0500000US06059,"Orange County, California",3175692,*****,1881453,18145,55517,3229,12961,2734,672223,6075,11166,1629,410006,17970,132366,9247,22079,3450,110287,8152
0500000US06061,"Placer County, California",398329,*****,329697,2636,7771,1167,2238,732,32784,1783,700,430,5421,1768,19718,2576,3400,1050,16318,2537
0500000US06065,"Riverside County, California",2470546,*****,1478117,22778,163542,5169,20934,2970,172785,5244,8695,1351,517882,22957,108591,9088,30160,5150,78431,7439
0500000US06067,"Sacramento County, California",1552058,*****,859356,11020,148840,6032,11004,2577,250836,5867,19153,689,138724,10391,124145,9182,19860,3984,104285,8656
0500000US06071,"San Bernardino County, California",2180085,*****,1351926,19123,181122,6792,17061,2855,160336,3361,8247,1747,346772,19715,114621,10275,36975,5655,77646,8452
0500000US06073,"San Diego County, California",3338330,*****,2368310,14312,164475,5632,23116,3600,404836,6462,13736,1776,177471,12542,186386,11703,31692,4576,154694,10103
0500000US06075,"San Francisco County, California",881549,*****,398662,6153,48225,1820,3568,1254,307649,3361,3785,410,69536,6308,50124,5134,10522,3042,39602,4268
0500000US06077,"San Joaquin County, California",762148,*****,431364,10711,52493,3126,4831,1902,123090,3823,5279,472,55774,8211,89317,9790,7429,2212,81888,9778
0500000US06079,"San Luis Obispo County, California",283111,*****,242058,3963,5107,1010,3475,2048,11041,823,253,249,11291,3543,9886,1890,808,545,9078,1792
0500000US06081,"San Mateo County, California",766573,*****,381129,9053,17625,1438,3330,1382,230398,3605,9496,1288,84658,8996,39937,4238,6987,1994,32950,3937
0500000US06083,"Santa Barbara County, California",446499,*****,343029,7860,9809,1339,5079,2218,25843,1211,447,359,46682,7205,15610,2795,2403,892,13207,2601
0500000US06085,"Santa Clara County, California",1927852,*****,870226,14395,49308,2912,8607,2085,726712,5211,7082,1059,163090,13379,102827,7806,16152,3754,86675,6193
0500000US06087,"Santa Cruz County, California",273213,*****,210821,6719,4743,2526,1460,983,14422,1250,212,253,27687,6338,13868,2142,1855,746,12013,2102
0500000US06089,"Shasta County, California",180080,*****,154887,1995,1878,962,4027,1069,6316,792,550,732,4133,1744,8289,2068,580,338,7709,2024
0500000US06095,"Solano County, California",447643,*****,240947,6824,61052,2549,2450,1305,69555,2557,4125,712,35039,5767,34475,4698,3875,1390,30600,4233
0500000US06097,"Sonoma County, California",494336,*****,364751,8080,7410,1258,4392,1790,20748,2107,1864,336,67532,7729,27639,4074,6394,2580,21245,3062
0500000US06099,"Stanislaus County, California",550660,*****,442681,5311,16542,1828,4230,1347,32487,1957,3363,1397,29002,4215,22355,3464,6772,2033,15583,2827
0500000US06101,"Sutter County, California",96971,*****,65941,3134,1793,481,906,423,15955,1317,184,216,4888,2302,7304,2624,516,407,6788,2492
0500000US06103,"Tehama County, California",65084,*****,55148,2861,224,334,472,315,1166,215,46,90,3990,2793,4038,1205,918,837,3120,841
0500000US06107,"Tulare County, California",466195,*****,314748,11811,6811,1782,7103,2872,16248,1230,862,159,99210,11515,21213,5023,8811,3691,12402,2989
0500000US06111,"Ventura County, California",846006,*****,678174,8500,15510,1364,5745,2007,63728,2383,1139,641,43078,7547,38632,4660,6859,1466,31773,4495
0500000US06113,"Yolo County, California",220500,*****,158079,2885,6192,866,2204,546,32179,1746,1073,233,9238,2406,11535,2192,1937,954,9598,1987
0500000US06115,"Yuba County, California",78668,*****,62576,1441,2677,782,494,525,4235,1325,645,526,1838,1069,6203,1491,187,190,6016,1492
0500000US08001,"Adams County, Colorado",517421,*****,410925,7731,18728,1405,4884,2185,20608,2235,692,427,33151,6458,28433,4376,4359,1423,24074,4476
0500000US08005,"Arapahoe County, Colorado",656590,*****,467262,6379,73012,3088,5086,1892,41348,2872,1602,597,37364,5871,30916,5301,4432,1486,26484,5033
0500000US08013,"Boulder County, Colorado",326196,*****,291979,2205,3897,852,1000,612,16360,1181,76,104,3827,2036,9057,1669,1833,970,7224,1326
0500000US08014,"Broomfield County, Colorado",70465,*****,60615,1197,1019,438,300,270,5048,433,0,206,1310,1106,2173,747,206,242,1967,694
0500000US08031,"Denver County, Colorado",727211,*****,561365,8491,62853,3331,4596,1243,26532,1279,505,692,38352,8173,33008,4168,4255,1865,28753,3575
0500000US08035,"Douglas County, Colorado",351154,*****,309421,1811,6114,1422,1679,476,18465,1411,0,206,5275,1562,10200,2120,1123,660,9077,2063
0500000US08041,"El Paso County, Colorado",720403,*****,570068,6586,45784,3848,6960,2316,20001,1709,2263,891,28083,5715,47244,5427,8231,2641,39013,4700
0500000US08059,"Jefferson County, Colorado",582881,*****,526137,3596,6943,1359,4885,1081,15706,1428,219,185,10103,2943,18888,2914,2058,833,16830,2619
0500000US08069,"Larimer County, Colorado",356899,*****,324847,3519,3423,985,3996,1758,7187,1113,469,334,6105,2541,10872,1955,1892,808,8980,1666
0500000US08077,"Mesa County, Colorado",154210,*****,145148,1079,836,500,1144,605,1634,368,0,206,1279,876,4169,1065,553,493,3616,946
0500000US08101,"Pueblo County, Colorado",168424,*****,137775,4008,4327,1334,6434,2538,1435,287,221,198,10552,3068,7680,1896,2011,1012,5669,1634
0500000US08123,"Weld County, Colorado",324492,*****,284067,5194,4242,696,3074,1737,4719,840,580,576,15071,3575,12739,2085,1972,1051,10767,1897
0500000US09001,"Fairfield County, Connecticut",943332,*****,678975,8100,114682,3671,984,677,50380,2344,516,596,65164,7434,32631,4890,9209,2375,23422,4854
0500000US09003,"Hartford County, Connecticut",891720,*****,609205,7678,120195,4138,3150,1181,51618,1368,532,732,64363,7023,42657,5690,8622,2398,34035,5591
0500000US09005,"Litchfield County, Connecticut",180333,*****,166674,1466,2863,655,336,212,4049,974,0,213,2186,1009,4225,1424,814,660,3411,1532
0500000US09007,"Middlesex County, Connecticut",162436,*****,139811,1713,10074,1657,392,437,5148,680,0,213,3317,1568,3694,1347,385,393,3309,1321
0500000US09009,"New Haven County, Connecticut",854757,*****,613987,7934,122987,5352,1570,774,34348,1891,41,70,51459,7340,30365,4350,5467,2085,24898,4185
0500000US09011,"New London County, Connecticut",265206,*****,213621,2735,17205,1998,2383,831,11608,1004,0,213,9775,2556,10614,2407,949,810,9665,2383
0500000US09013,"Tolland County, Connecticut",150721,*****,131854,1217,5462,1473,103,125,7552,658,11,21,2245,1236,3494,1371,44,73,3450,1377
0500000US09015,"Windham County, Connecticut",116782,*****,106101,1545,3277,823,134,178,1690,428,55,104,2137,1485,3388,979,172,283,3216,978
0500000US10001,"Kent County, Delaware",180786,*****,118702,1546,46829,1522,1801,892,2977,685,167,278,1627,783,8683,1938,1005,809,7678,1895
0500000US10003,"New Castle County, Delaware",558753,*****,351478,4349,143765,3237,1780,753,30276,1756,261,419,14060,3845,17133,3515,1905,1045,15228,3364
0500000US10005,"Sussex County, Delaware",234225,*****,189539,3568,28824,1868,772,155,3339,306,0,203,7400,3550,4351,1685,308,253,4043,1688
0500000US11001,"District of Columbia, District of Columbia",705749,*****,300058,4791,320704,4929,1886,430,28722,1390,190,216,30868,5212,23321,3488,2545,978,20776,3295
0500000US12001,"Alachua County, Florida",269043,*****,182396,2169,51376,2466,711,336,15637,1198,1367,1405,4162,1396,13394,2863,1801,1102,11593,2883
0500000US12005,"Bay County, Florida",174705,*****,141875,1364,17297,1954,342,468,4001,662,1419,1219,3297,2023,6474,1687,1195,1030,5279,1163
0500000US12009,"Brevard County, Florida",601942,*****,493588,4505,53058,5028,1596,964,15018,2124,623,87,11321,4844,26738,5586,1344,898,25394,5548
0500000US12011,"Broward County, Florida",1952778,*****,1180665,11766,562835,8376,4803,1130,73124,2207,1504,289,61417,9457,68430,8742,13519,4366,54911,8430
0500000US12015,"Charlotte County, Florida",188910,*****,168816,1711,10244,1173,834,870,2523,401,195,338,3866,1697,2432,978,235,227,2197,944
0500000US12017,"Citrus County, Florida",149657,*****,137716,1309,5014,1301,548,439,2561,349,128,212,1526,1202,2164,1290,207,288,1957,1234
0500000US12019,"Clay County, Florida",219252,*****,170593,3128,26746,1822,461,474,6353,806,0,234,7853,3438,7246,1584,627,645,6619,1399
0500000US12021,"Collier County, Florida",384902,*****,341750,2996,26105,1089,322,443,6029,363,0,234,5739,2804,4957,1932,513,470,4444,1896
0500000US12023,"Columbia County, Florida",71686,*****,55009,741,13130,1433,149,318,1288,1358,0,234,881,540,1229,458,199,240,1030,383
0500000US12031,"Duval County, Florida",957755,*****,560489,6424,285600,4287,3571,991,45052,3502,471,311,26704,5944,35868,6019,4339,1612,31529,5459
0500000US12033,"Escambia County, Florida",318316,*****,215114,2123,70833,2645,841,419,7999,1186,0,234,5560,2449,17969,2896,939,742,17030,2828
0500000US12035,"Flagler County, Florida",115081,*****,94443,1295,10232,1827,360,218,3523,363,816,1256,2595,1450,3112,1582,418,392,2694,1486
0500000US12053,"Hernando County, Florida",193920,*****,169692,2304,11013,1509,371,339,1931,742,225,408,3248,1643,7440,2094,1167,881,6273,2019
0500000US12055,"Highlands County, Florida",106221,*****,89142,1529,11765,457,54,87,1649,299,0,234,3134,1508,477,464,311,343,166,310
0500000US12057,"Hillsborough County, Florida",1471968,*****,1024028,12521,255003,7843,2528,1061,60593,2596,1643,745,73154,10881,55019,7223,9916,2807,45103,6959
0500000US12061,"Indian River County, Florida",159923,*****,138076,2062,15496,1107,171,239,1688,947,0,234,1889,1952,2603,1299,333,492,2270,1280
0500000US12069,"Lake County, Florida",367118,*****,298056,5801,39377,3738,1047,804,7842,1040,646,1139,10885,5493,9265,3082,1380,1086,7885,2819
0500000US12071,"Lee County, Florida",770577,*****,644360,7602,66440,3073,1432,887,12761,1354,951,923,31024,7381,13609,3290,1944,1436,11665,2761
0500000US12073,"Leon County, Florida",293582,*****,178573,1991,92373,1907,548,357,11072,589,71,123,3260,2017,7685,1821,399,351,7286,1762
0500000US12081,"Manatee County, Florida",403253,*****,343991,3538,36200,1258,569,633,8590,716,0,234,7020,3287,6883,1791,667,575,6216,1614
0500000US12083,"Marion County, Florida",365579,*****,299730,2584,48342,1220,1486,718,4194,1184,0,234,4469,2311,7358,1941,955,652,6403,1806
0500000US12085,"Martin County, Florida",161000,*****,144003,1812,7813,1561,672,1078,2398,381,0,234,2483,1553,3631,1740,787,761,2844,1578
0500000US12086,"Miami-Dade County, Florida",2716940,*****,2053027,13588,456189,6568,4788,2580,42480,2080,986,1202,106731,12524,52739,7540,13630,2556,39109,7221
0500000US12087,"Monroe County, Florida",74228,*****,63808,1380,6291,803,82,141,1319,327,73,146,2079,1097,576,324,0,234,576,324
0500000US12089,"Nassau County, Florida",88625,*****,78703,1182,5674,1362,416,466,564,627,0,234,2100,1196,1168,895,112,211,1056,869
0500000US12091,"Okaloosa County, Florida",210738,*****,162222,1865,17644,2353,1017,1201,6656,1027,211,252,8265,2384,14723,2915,1285,934,13438,2514
0500000US12095,"Orange County, Florida",1393452,*****,885765,12314,296070,7145,4334,1808,75180,2529,1614,487,78188,10919,52301,7791,10437,3521,41864,7264
0500000US12097,"Osceola County, Florida",375751,*****,269428,8771,45340,5452,692,686,10167,917,135,248,38838,8094,11151,3549,2350,1372,8801,3353
0500000US12099,"Palm Beach County, Florida",1496770,*****,1083567,7812,284114,4980,5574,2746,41879,2013,177,220,40278,6700,41181,5460,7881,3196,33300,5197
0500000US12101,"Pasco County, Florida",553947,*****,475775,3095,33988,2454,1456,578,14880,1098,399,196,8648,2256,18801,3478,3372,1424,15429,3078
0500000US12103,"Pinellas County, Florida",974996,*****,791030,4179,98811,4214,2496,816,33833,1558,499,399,12819,3175,35508,4588,4104,1558,31404,4474
0500000US12105,"Polk County, Florida",724777,*****,543681,9315,110868,3629,3032,968,13001,1694,303,396,36903,8166,16989,3878,3919,2048,13070,3089
0500000US12107,"Putnam County, Florida",74521,*****,59972,488,12245,521,485,309,547,128,0,234,247,276,1025,617,203,227,822,551
0500000US12109,"St. Johns County, Florida",264672,*****,233178,1756,15216,1792,964,622,6379,1454,362,442,1226,1080,7347,2375,849,731,6498,2049
0500000US12111,"St. Lucie County, Florida",328297,*****,236472,5042,64013,5937,1009,495,6945,550,315,539,8121,3726,11422,4161,631,610,10791,4145
0500000US12113,"Santa Rosa County, Florida",184313,*****,157163,2040,11268,1349,518,531,4445,854,666,761,2678,922,7575,2166,1630,1528,5945,1672
0500000US12115,"Sarasota County, Florida",433742,*****,392685,2741,18428,1981,878,634,7194,1236,35,69,4224,1771,10298,2861,255,238,10043,2893
0500000US12117,"Seminole County, Florida",471826,*****,337829,7024,59469,4217,2021,1426,22594,1406,175,216,36774,7079,12964,2642,931,629,12033,2585
0500000US12119,"Sumter County, Florida",132420,*****,119040,516,8298,1618,1444,1626,1546,559,0,234,587,383,1505,803,630,520,875,643
0500000US12127,"Volusia County, Florida",553284,*****,435185,6160,58899,2316,946,721,10431,1115,54,70,33368,6222,14401,2763,1356,933,13045,2606
0500000US12131,"Walton County, Florida",74071,*****,64977,1242,2908,1036,731,631,0,234,0,234,1906,1280,3549,855,303,342,3246,988
0500000US13013,"Barrow County, Georgia",83240,*****,64541,1495,10094,995,143,196,3227,594,0,234,2309,1279,2926,1187,520,513,2406,1067
0500000US13015,"Bartow County, Georgia",107738,*****,90062,1858,11529,1386,21,41,571,587,0,234,2425,1869,3130,1462,15,28,3115,1459
0500000US13021,"Bibb County, Georgia",153159,*****,60153,1097,83244,1680,0,234,3412,250,130,151,2109,1221,4111,1851,485,373,3626,1792
0500000US13031,"Bulloch County, Georgia",79608,*****,51797,900,22620,1188,217,244,965,432,0,234,1045,909,2964,977,124,215,2840,981
0500000US13045,"Carroll County, Georgia",119992,*****,88404,2992,24670,959,581,221,1254,161,0,234,4039,2958,1044,623,279,292,765,583
0500000US13047,"Catoosa County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13051,"Chatham County, Georgia",289430,*****,149040,2926,118414,1372,993,316,7984,857,66,117,7718,3208,5215,1553,350,244,4865,1542
0500000US13057,"Cherokee County, Georgia",258773,*****,220530,3570,19696,831,2545,1787,4634,630,0,234,5627,3580,5741,1362,948,763,4793,1092
0500000US13059,"Clarke County, Georgia",128331,*****,80775,1975,36161,1136,28,48,5434,552,0,234,1818,974,4115,1796,1703,1349,2412,1261
0500000US13063,"Clayton County, Georgia",292256,*****,49935,5219,203719,4479,103,130,14986,603,1237,1097,11168,4665,11108,3763,1255,1037,9853,3612
0500000US13067,"Cobb County, Georgia",760141,*****,427108,7051,213192,4674,3323,2084,41478,1453,192,234,52378,7111,22470,4611,4339,2751,18131,3757
0500000US13073,"Columbia County, Georgia",156714,*****,114364,1000,26183,2666,0,234,4693,900,0,234,1212,1011,10262,2714,2065,2122,8197,2490
0500000US13077,"Coweta County, Georgia",148509,*****,112588,1524,27661,1249,148,171,3526,734,0,234,1074,800,3512,1747,0,234,3512,1747
0500000US13089,"DeKalb County, Georgia",759297,*****,256943,4835,409327,3147,11330,2980,47162,1509,329,340,15189,3802,19017,3582,3895,1593,15122,2894
0500000US13095,"Dougherty County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13097,"Douglas County, Georgia",146343,*****,65461,1883,70313,2272,163,256,2444,510,0,234,4060,1958,3902,1979,18,33,3884,1978
0500000US13113,"Fayette County, Georgia",114421,*****,75067,1294,28099,1876,0,234,4796,2015,653,952,3199,2385,2607,1510,403,427,2204,1436
0500000US13115,"Floyd County, Georgia",98498,*****,75873,2406,12954,1229,0,234,722,650,0,234,4601,2453,4348,1439,1052,827,3296,1299
0500000US13117,"Forsyth County, Georgia",244252,*****,182582,2948,9585,1178,2330,1859,35925,1089,0,234,7860,2802,5970,1568,689,617,5281,1495
0500000US13121,"Fulton County, Georgia",1063937,*****,469465,5538,472625,4740,2068,577,76786,3547,673,673,17248,4208,25072,5121,5325,3591,19747,3529
0500000US13127,"Glynn County, Georgia",85292,*****,55984,1166,23597,1056,539,541,672,668,183,236,2765,1345,1552,1160,553,766,999,945
0500000US13135,"Gwinnett County, Georgia",936250,*****,429774,10696,266298,4741,4271,2338,113593,2713,161,202,88086,11377,34067,5799,6512,2383,27555,5472
0500000US13139,"Hall County, Georgia",204441,*****,174994,2567,13567,1214,198,203,3757,521,43,74,6009,2473,5873,1517,1147,677,4726,1279
0500000US13151,"Henry County, Georgia",234561,*****,106904,1747,112316,2494,92,153,7704,1089,0,234,1880,1407,5665,2285,543,603,5122,2128
0500000US13153,"Houston County, Georgia",157863,*****,91443,2235,49550,2678,1437,1814,6101,888,0,234,2620,2322,6712,2810,0,234,6712,2810
0500000US13157,"Jackson County, Georgia",72977,*****,61658,1604,5157,791,0,234,1405,576,137,198,2461,1460,2159,1417,937,1129,1222,874
0500000US13185,"Lowndes County, Georgia",117406,*****,64240,1356,44053,993,1076,931,1339,556,614,704,2858,1310,3226,1064,115,153,3111,1035
0500000US13215,"Muscogee County, Georgia",195769,*****,83333,2053,91340,2021,940,270,5734,751,292,332,6568,2635,7562,1963,1310,873,6252,1865
0500000US13217,"Newton County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13223,"Paulding County, Georgia",168667,*****,125701,1358,31020,3490,349,553,2404,371,0,234,982,950,8211,3284,0,234,8211,3284
0500000US13245,"Richmond County, Georgia",202518,*****,71738,1519,114219,3508,255,214,3628,938,0,234,5695,2780,6983,2248,600,642,6383,2140
0500000US13247,"Rockdale County, Georgia",90896,*****,33387,1632,50986,2293,136,164,1901,234,930,1316,1088,765,2468,1678,543,570,1925,1345
0500000US13255,"Spalding County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13285,"Troup County, Georgia",69922,*****,40247,920,25464,698,213,334,1781,234,0,234,1395,920,822,674,0,234,822,674
